report_date	country	latitude	longitude	cases	deaths	uri
2008-07-14	India	25,3606	88,7228	261	261	http://web.oie.int/wahis/reports/en_fup_0000007196_20080716_164357.pdf	
2008-07-14	India	23,4504	88,3484	1057	1057	http://web.oie.int/wahis/reports/en_fup_0000007196_20080716_164357.pdf	
2008-07-14	India	,	23,2393	9592	9592	http://web.oie.int/wahis/reports/en_fup_0000007196_20080716_164357.pdf	
2008-07-14	India	,	,	12194	12194	http://web.oie.int/wahis/reports/en_fup_0000007196_20080716_164357.pdf	
2008-07-14	India	,	,	613	613	http://web.oie.int/wahis/reports/en_fup_0000007196_20080716_164357.pdf	
2008-07-14	India	,	,	3557	3557	http://web.oie.int/wahis/reports/en_fup_0000007196_20080716_164357.pdf	
2008-07-17	China (People's Rep. of)	39,1	121,7	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000007202_20080717_154319.pdf	
2008-07-17	China (People's Rep. of)	35,6065	95,8881	NaN	533	http://web.oie.int/wahis/reports/en_fup_0000007202_20080717_154319.pdf	
2008-07-17	China (People's Rep. of)	35,3008	96,4995	NaN	451	http://web.oie.int/wahis/reports/en_fup_0000007202_20080717_154319.pdf	
2008-07-17	China (People's Rep. of)	31,9376	89,2637	NaN	2579	http://web.oie.int/wahis/reports/en_fup_0000007202_20080717_154319.pdf	
2008-07-17	China (People's Rep. of)	31,6319	88,3465	NaN	28	http://web.oie.int/wahis/reports/en_fup_0000007202_20080717_154319.pdf	
2008-07-17	China (People's Rep. of)	31,7338	87,2254	NaN	57	http://web.oie.int/wahis/reports/en_fup_0000007202_20080717_154319.pdf	
2008-07-18	Ukraine	45,52	34,24	173	173	http://web.oie.int/wahis/reports/en_fup_0000007205_20080718_191525.pdf	
2008-07-18	Ukraine	45,5	33,07	3	3	http://web.oie.int/wahis/reports/en_fup_0000007205_20080718_191525.pdf	
2008-07-18	Ukraine	,	,	NaN	8	http://web.oie.int/wahis/reports/en_fup_0000007205_20080718_191525.pdf	
2008-07-18	United Kingdom	52,068843	1,470215	15000	10000	http://web.oie.int/wahis/reports/en_fup_0000007206_20080718_191616.pdf	
2008-08-03	Iran	36,65387	52,61894	14	14	http://web.oie.int/wahis/reports/en_fup_0000007243_20080804_180415.pdf	
2008-08-14	Korea (Rep. of)	35,4948	126,5912	2380	2380	http://web.oie.int/wahis/reports/en_fup_0000007270_20080814_153432.pdf	
2008-08-14	Korea (Rep. of)	35,3922	126,4529	6000	6000	http://web.oie.int/wahis/reports/en_fup_0000007270_20080814_153432.pdf	
2008-08-14	Korea (Rep. of)	35,3659	126,4838	200	200	http://web.oie.int/wahis/reports/en_fup_0000007270_20080814_153432.pdf	
2008-08-14	Korea (Rep. of)	35,384689	126,435359	430	430	http://web.oie.int/wahis/reports/en_fup_0000007270_20080814_153432.pdf	
2008-08-14	Korea (Rep. of)	35,500464	127,000087	8	8	http://web.oie.int/wahis/reports/en_fup_0000007270_20080814_153432.pdf	
2008-08-14	Korea (Rep. of)	35,510755	126,592816	15	15	http://web.oie.int/wahis/reports/en_fup_0000007270_20080814_153432.pdf	
2008-08-14	Korea (Rep. of)	35,500584	126,590428	12	12	http://web.oie.int/wahis/reports/en_fup_0000007270_20080814_153432.pdf	
2008-08-28	United Kingdom	52,068843	1,470215	15000	10000	http://web.oie.int/wahis/reports/en_fup_0000007307_20080828_181104.pdf	
2008-09-20	United Kingdom	50,6532	2,6025	10	10	http://web.oie.int/wahis/reports/en_fup_0000007363_20080920_121557.pdf	
2008-09-20	United Kingdom	50,6185	2,4582	1	1	http://web.oie.int/wahis/reports/en_fup_0000007363_20080920_121557.pdf	
2008-09-25	Pakistan	34,1333	72,85	4000	4000	http://web.oie.int/wahis/reports/en_fup_0000007375_20080925_152107.pdf	
2008-09-30	Vietnam	9,3331	105,313	80	50	http://web.oie.int/wahis/reports/en_fup_0000007385_20080930_175040.pdf	
2008-09-30	Vietnam	9,104654	104,839648	188	134	http://web.oie.int/wahis/reports/en_fup_0000007385_20080930_175040.pdf	
2008-09-30	Vietnam	9,1353	105,1108	225	225	http://web.oie.int/wahis/reports/en_fup_0000007385_20080930_175040.pdf	
2008-09-30	Vietnam	9,11198	104,890706	2523	2523	http://web.oie.int/wahis/reports/en_fup_0000007385_20080930_175040.pdf	
2008-09-30	Vietnam	9,2027	105,3237	3550	3550	http://web.oie.int/wahis/reports/en_fup_0000007385_20080930_175040.pdf	
2008-09-30	Vietnam	9,0843	105,0743	40	40	http://web.oie.int/wahis/reports/en_fup_0000007385_20080930_175040.pdf	
2008-09-30	Vietnam	9,1501	105,0027	45	45	http://web.oie.int/wahis/reports/en_fup_0000007385_20080930_175040.pdf	
2008-09-30	Vietnam	9,1132	105,0751	7	7	http://web.oie.int/wahis/reports/en_fup_0000007385_20080930_175040.pdf	
2008-10-10	Togo	6,200039	1,385578	4231	4231	http://web.oie.int/wahis/reports/en_fup_0000007399_20081010_152257.pdf	
2008-10-07	Cambodia	12,06	105,38	302	302	http://web.oie.int/wahis/reports/en_fup_0000007404_20081007_172249.pdf	
2008-10-15	Russia	45,216666	39,685555	18	18	http://web.oie.int/wahis/reports/en_fup_0000007428_20081015_130350.pdf	
2008-10-15	Russia	44,394333	41,0275	8	8	http://web.oie.int/wahis/reports/en_fup_0000007428_20081015_130350.pdf	
2008-10-15	Russia	46,104333	38,258333	3	3	http://web.oie.int/wahis/reports/en_fup_0000007428_20081015_130350.pdf	
2008-10-15	Russia	55,2	36,48	17	17	http://web.oie.int/wahis/reports/en_fup_0000007428_20081015_130350.pdf	
2008-10-15	Russia	55,73	36,86	17	17	http://web.oie.int/wahis/reports/en_fup_0000007428_20081015_130350.pdf	
2008-10-15	Russia	56,73	37,55	62	62	http://web.oie.int/wahis/reports/en_fup_0000007428_20081015_130350.pdf	
2008-10-15	Russia	55,37	36,74	31	31	http://web.oie.int/wahis/reports/en_fup_0000007428_20081015_130350.pdf	
2008-10-15	Russia	55,43	37,75	13	13	http://web.oie.int/wahis/reports/en_fup_0000007428_20081015_130350.pdf	
2008-10-31	India	,	,	35525	35525	http://web.oie.int/wahis/reports/en_fup_0000007471_20081104_152919.pdf	
2008-10-31	India	25,3606	88,7228	261	261	http://web.oie.int/wahis/reports/en_fup_0000007471_20081104_152919.pdf	
2008-10-31	India	,	23,2393	9592	9592	http://web.oie.int/wahis/reports/en_fup_0000007471_20081104_152919.pdf	
2008-10-31	India	23,4504	88,3484	1057	1057	http://web.oie.int/wahis/reports/en_fup_0000007471_20081104_152919.pdf	
2008-10-31	India	23,249	87,0806	400	400	http://web.oie.int/wahis/reports/en_fup_0000007471_20081104_152919.pdf	
2008-10-31	India	,	,	613	613	http://web.oie.int/wahis/reports/en_fup_0000007471_20081104_152919.pdf	
2008-10-31	India	,	23,8018	41500	41500	http://web.oie.int/wahis/reports/en_fup_0000007471_20081104_152919.pdf	
2008-11-10	Laos	20,3732	102,2722	247	197	http://web.oie.int/wahis/reports/en_fup_0000007504_20081110_114736.pdf	
2008-11-10	Laos	20,4035	101,5803	23	23	http://web.oie.int/wahis/reports/en_fup_0000007504_20081110_114736.pdf	
2008-11-20	Bangladesh	24,333	88,91	13	13	http://web.oie.int/wahis/reports/en_fup_0000007538_20081120_191821.pdf	
2008-11-20	Bangladesh	24,333	88,91	10	10	http://web.oie.int/wahis/reports/en_fup_0000007538_20081120_191821.pdf	
2008-11-20	Bangladesh	23,84	90,25	12000	12000	http://web.oie.int/wahis/reports/en_fup_0000007538_20081120_191821.pdf	
2008-11-20	Bangladesh	23,8	90,35	880	880	http://web.oie.int/wahis/reports/en_fup_0000007538_20081120_191821.pdf	
2008-11-20	Bangladesh	23,68	90,55	212	212	http://web.oie.int/wahis/reports/en_fup_0000007538_20081120_191821.pdf	
2008-11-20	Bangladesh	23,91	90,3	200	200	http://web.oie.int/wahis/reports/en_fup_0000007538_20081120_191821.pdf	
2008-11-20	Bangladesh	23,79	90,29	319	319	http://web.oie.int/wahis/reports/en_fup_0000007538_20081120_191821.pdf	
2008-11-20	Bangladesh	24,333	88,91	90	90	http://web.oie.int/wahis/reports/en_fup_0000007538_20081120_191821.pdf	
2008-11-27	Vietnam	9,3331	105,313	80	50	http://web.oie.int/wahis/reports/en_fup_0000007562_20081127_175133.pdf	
2008-11-27	Vietnam	9,104654	104,839648	188	134	http://web.oie.int/wahis/reports/en_fup_0000007562_20081127_175133.pdf	
2008-11-27	Vietnam	9,1353	105,1108	225	225	http://web.oie.int/wahis/reports/en_fup_0000007562_20081127_175133.pdf	
2008-11-27	Vietnam	9,11198	104,890706	2523	2523	http://web.oie.int/wahis/reports/en_fup_0000007562_20081127_175133.pdf	
2008-11-27	Vietnam	9,2027	105,3237	3550	3550	http://web.oie.int/wahis/reports/en_fup_0000007562_20081127_175133.pdf	
2008-11-27	Vietnam	9,0843	105,0743	40	40	http://web.oie.int/wahis/reports/en_fup_0000007562_20081127_175133.pdf	
2008-11-27	Vietnam	9,1501	105,0027	45	45	http://web.oie.int/wahis/reports/en_fup_0000007562_20081127_175133.pdf	
2008-11-27	Vietnam	9,1132	105,0751	7	7	http://web.oie.int/wahis/reports/en_fup_0000007562_20081127_175133.pdf	
2008-12-11	India	26,2	91,15	324	324	http://web.oie.int/wahis/reports/en_fup_0000007606_20081212_150210.pdf	
2008-12-11	India	26,2	91,15	682	682	http://web.oie.int/wahis/reports/en_fup_0000007606_20081212_150210.pdf	
2008-12-11	India	26,5	90,39	18	18	http://web.oie.int/wahis/reports/en_fup_0000007606_20081212_150210.pdf	
2008-12-11	India	26,2	91,15	112	112	http://web.oie.int/wahis/reports/en_fup_0000007606_20081212_150210.pdf	
2008-12-11	India	26,35	90,38	399	399	http://web.oie.int/wahis/reports/en_fup_0000007606_20081212_150210.pdf	
2008-12-17	India	26,2	91,15	324	324	http://web.oie.int/wahis/reports/en_fup_0000007617_20081218_170411.pdf	
2008-12-17	India	26,2	91,15	682	682	http://web.oie.int/wahis/reports/en_fup_0000007617_20081218_170411.pdf	
2008-12-17	India	26,5	90,39	18	18	http://web.oie.int/wahis/reports/en_fup_0000007617_20081218_170411.pdf	
2008-12-17	India	26,2	91,15	112	112	http://web.oie.int/wahis/reports/en_fup_0000007617_20081218_170411.pdf	
2008-12-17	India	26,35	90,38	399	399	http://web.oie.int/wahis/reports/en_fup_0000007617_20081218_170411.pdf	
2008-12-17	Bangladesh	24,333	88,91	13	13	http://web.oie.int/wahis/reports/en_fup_0000007619_20081217_175202.pdf	
2008-12-17	Bangladesh	24,333	88,91	10	10	http://web.oie.int/wahis/reports/en_fup_0000007619_20081217_175202.pdf	
2008-12-17	Bangladesh	23,84	90,25	12000	12000	http://web.oie.int/wahis/reports/en_fup_0000007619_20081217_175202.pdf	
2008-12-17	Bangladesh	23,8	90,35	880	880	http://web.oie.int/wahis/reports/en_fup_0000007619_20081217_175202.pdf	
2008-12-17	Bangladesh	23,68	90,55	212	212	http://web.oie.int/wahis/reports/en_fup_0000007619_20081217_175202.pdf	
2008-12-17	Bangladesh	23,91	90,3	200	200	http://web.oie.int/wahis/reports/en_fup_0000007619_20081217_175202.pdf	
2008-12-17	Bangladesh	24,333	88,91	90	90	http://web.oie.int/wahis/reports/en_fup_0000007619_20081217_175202.pdf	
2008-12-17	Bangladesh	23,79	90,29	319	319	http://web.oie.int/wahis/reports/en_fup_0000007619_20081217_175202.pdf	
2008-12-19	India	26,2	91,15	324	324	http://web.oie.int/wahis/reports/en_fup_0000007624_20081223_171237.pdf	
2008-12-19	India	26,2	91,15	682	682	http://web.oie.int/wahis/reports/en_fup_0000007624_20081223_171237.pdf	
2008-12-19	India	26,5	90,39	18	18	http://web.oie.int/wahis/reports/en_fup_0000007624_20081223_171237.pdf	
2008-12-19	India	26,2	91,15	112	112	http://web.oie.int/wahis/reports/en_fup_0000007624_20081223_171237.pdf	
2008-12-19	India	26,35	90,38	399	399	http://web.oie.int/wahis/reports/en_fup_0000007624_20081223_171237.pdf	
2008-12-26	China (People's Rep. of)	,	,	NaN	0	http://web.oie.int/wahis/reports/en_fup_0000007636_20081226_155206.pdf	
2008-12-26	China (People's Rep. of)	,	32,84	NaN	0	http://web.oie.int/wahis/reports/en_fup_0000007636_20081226_155206.pdf	
2008-12-29	Laos	20,3732	102,2722	247	197	http://web.oie.int/wahis/reports/en_fup_0000007639_20081229_121956.pdf	
2008-12-29	Laos	20,4035	101,5803	23	23	http://web.oie.int/wahis/reports/en_fup_0000007639_20081229_121956.pdf	
2008-12-30	Vietnam	9,3331	105,313	80	50	http://web.oie.int/wahis/reports/en_fup_0000007641_20081230_175219.pdf	
2008-12-30	Vietnam	9,104654	104,839648	188	134	http://web.oie.int/wahis/reports/en_fup_0000007641_20081230_175219.pdf	
2008-12-30	Vietnam	9,1353	105,1108	225	225	http://web.oie.int/wahis/reports/en_fup_0000007641_20081230_175219.pdf	
2008-12-30	Vietnam	9,11198	104,890706	2523	2523	http://web.oie.int/wahis/reports/en_fup_0000007641_20081230_175219.pdf	
2008-12-30	Vietnam	9,2027	105,3237	3550	3550	http://web.oie.int/wahis/reports/en_fup_0000007641_20081230_175219.pdf	
2008-12-30	Vietnam	9,0843	105,0743	40	40	http://web.oie.int/wahis/reports/en_fup_0000007641_20081230_175219.pdf	
2008-12-30	Vietnam	9,1501	105,0027	45	45	http://web.oie.int/wahis/reports/en_fup_0000007641_20081230_175219.pdf	
2008-12-30	Vietnam	9,1132	105,0751	7	7	http://web.oie.int/wahis/reports/en_fup_0000007641_20081230_175219.pdf	
2008-12-29	Hong Kong (P.R. China)	22,449	114,013	285	285	http://web.oie.int/wahis/reports/en_fup_0000007654_20090105_161005.pdf	
2008-01-03	Israel	32,5195133375	34,9647465364	18	18	http://web.oie.int/wahis/reports/en_imm_0000006649_20080103_141956.pdf	
2008-01-11	United Kingdom	50,6532	2,6025	3	3	http://web.oie.int/wahis/reports/en_imm_0000006675_20080111_152109.pdf	
2008-01-15	India	,	,	35525	35525	http://web.oie.int/wahis/reports/en_imm_0000006678_20080115_150844.pdf	
2008-01-15	India	25,3606	88,7228	261	261	http://web.oie.int/wahis/reports/en_imm_0000006678_20080115_150844.pdf	
2008-01-16	Iran	36,65387	52,61894	14	14	http://web.oie.int/wahis/reports/en_imm_0000006685_20080116_161800.pdf	
2008-01-21	Ukraine	45,52	34,24	173	173	http://web.oie.int/wahis/reports/en_imm_0000006698_20080121_121726.pdf	
2008-01-22	Turkey	41,7193	32,3923	13	13	http://web.oie.int/wahis/reports/en_imm_0000006700_20080122_150424.pdf	
2008-01-23	Thailand	15,9052	100,299	4085	4085	http://web.oie.int/wahis/reports/en_imm_0000006709_20080124_142512.pdf	
2008-02-05	Hong Kong (P.R. China)	22,43	113,96	100	1	http://web.oie.int/wahis/reports/en_imm_0000006761_20080205_165713.pdf	
2008-02-05	Hong Kong (P.R. China)	22,43	113,96	100	1	http://web.oie.int/wahis/reports/en_imm_0000006761_20080205_165713.pdf	
2008-02-13	Laos	20,95	101,41	765	765	http://web.oie.int/wahis/reports/en_imm_0000006798_20080214_155545.pdf	
2008-03-12	Vietnam	20,1803	105,3851	579	6	http://web.oie.int/wahis/reports/en_imm_0000006899_20080312_170313.pdf	
2008-03-18	Turkey	40,869491	26,442036	22	22	http://web.oie.int/wahis/reports/en_imm_0000006907_20080318_173727.pdf	
2008-03-31	Switzerland	47,16117	8,12324	6	1	http://web.oie.int/wahis/reports/en_imm_0000006917_20080331_092338.pdf	
2008-04-02	Korea (Rep. of)	35,4948	126,5912	NaN	2380	http://web.oie.int/wahis/reports/en_imm_0000006934_20080402_162348.pdf	
2008-04-29	Japan	40,1939	140,4549	NaN	4	http://web.oie.int/wahis/reports/en_imm_0000007003_20080429_132739.pdf	
2008-06-05	United Kingdom	52,068843	1,470215	15000	10000	http://web.oie.int/wahis/reports/en_imm_0000007095_20080605_164925.pdf	
2008-06-20	China (People's Rep. of)	22,29	112,5	3873	3873	http://web.oie.int/wahis/reports/en_imm_0000007136_20080620_145049.pdf	
2008-06-26	Pakistan	34,1333	72,85	4000	4000	http://web.oie.int/wahis/reports/en_imm_0000007146_20080626_142343.pdf	
2008-07-24	Nigeria	12,44144	4,20653	1	0	http://web.oie.int/wahis/reports/en_imm_0000007217_20080724_123058.pdf	
2008-07-24	Nigeria	10,27512	11,1685	1	0	http://web.oie.int/wahis/reports/en_imm_0000007217_20080724_123058.pdf	
2008-09-14	Laos	20,3732	102,2722	247	197	http://web.oie.int/wahis/reports/en_imm_0000007345_20080914_115357.pdf	
2008-09-14	Laos	20,4035	101,5803	23	23	http://web.oie.int/wahis/reports/en_imm_0000007345_20080914_115357.pdf	
2008-09-18	Togo	6,200039	1,385578	4131	4131	http://web.oie.int/wahis/reports/en_imm_0000007359_20080918_183308.pdf	
2008-10-10	Germany	51,148034	14,885179	1	0	http://web.oie.int/wahis/reports/en_imm_0000007416_20081010_154629.pdf	
2008-11-10	Thailand	17,1915	99,3339	5	5	http://web.oie.int/wahis/reports/en_imm_0000007502_20081110_210424.pdf	
2008-11-13	Togo	6,200039	1,385578	4231	4231	http://web.oie.int/wahis/reports/en_imm_0000007519_20081103_111251.pdf	
2008-11-28	India	26,2	91,15	324	324	http://web.oie.int/wahis/reports/en_imm_0000007566_20081128_154658.pdf	
2008-12-12	Hong Kong (P.R. China)	22,449	114,013	285	285	http://web.oie.int/wahis/reports/en_imm_0000007609_20081212_130545.pdf	
2008-12-19	China (People's Rep. of)	,	32,84	NaN	0	http://web.oie.int/wahis/reports/en_imm_0000007623_20081219_120841.pdf	
2008-12-19	China (People's Rep. of)	,	,	NaN	0	http://web.oie.int/wahis/reports/en_imm_0000007623_20081219_120841.pdf	
2008-12-25	Cambodia	11,4	104,88	120	120	http://web.oie.int/wahis/reports/en_imm_0000007635_20081225_154519.pdf	
2008-12-01	Laos	20,95	101,41	765	765	http://web.oie.int/wahis/reports/oie_imm_20081205_135658_ENG.pdf	
2008-12-01	Laos	21,2161	101,156	977	977	http://web.oie.int/wahis/reports/oie_imm_20081205_135658_ENG.pdf	
2008-12-01	Laos	20,7445	101,3146	35	35	http://web.oie.int/wahis/reports/oie_imm_20081205_135658_ENG.pdf	
2008-12-01	Laos	20,8474	101,3618	92	92	http://web.oie.int/wahis/reports/oie_imm_20081205_135658_ENG.pdf	
2008-12-01	Laos	20,7231	101,2717	57	57	http://web.oie.int/wahis/reports/oie_imm_20081205_135658_ENG.pdf	
